CompanyID,KnownJobs
111,|2083545|2082666|2081210|2080200|2048530|2078166|2083388|2082844|2083267|2082626|2081628|2083403|2083420|2083425|2083436|2083414|2083235|2077037|2080487|2076615|2076638|2083384|2082536|2083265|2083261|2083262|2080269|2082349|2077052|2083031|2082618|2076593|2083343|2082329|2071281|2071141|2083068|2078788|2083296|2079850|2082277|2079663|2082227|2083519|2080106|2080399|2083176|2082689|2083292|2080716|2082627|2079551|2080211|2070431|2083936|2084061|2084090|2083947|2084081|2084086|2083185|2080973|2078193|2083373|2083653|2083650|2084036|2078467|2082733|2082742|2082706|2083937|2082345|2080594|2080295|2080448|2081540|2084476|2082117|2084606|2084831|2084186|2083788|2081778|2084737|2084752|2084754|2084771|2084776|2084782|2084693|2084694|2084732|2084747|2084766|2084780|2084729|2084739|2083828|2078302|2084734|2083467|2083728|2084861|2083635|2082599|2082743|2084823|2084563|2083246|2084940|2084110|2084135|2085356|2082442|2083071|2084735|2084854|2083080|2085012|2085174|2085289|2082928|2085469|2085170|2085362|2085363|2085365|2085368|2085369|2085507|2085357|2085360|2085370|2084785|2085131|2081247|2079671|2085533|2074625|2085714|2084524|2085563|2084801|2085622|2083079|2085282|2075445|2085771|2085845|2085848|2085859|2085860|2085846|2085852|2085854|2085862|2085886|2085046|2085045|2086008|2085778|2085536|2077775|2080296|2085508|2084421|2086001|2078508|2085989|2086187|2086179|2086192|2086201|2086202|2086204|2086206|2085311|2081976|2084361
112,|JR-37434|JR-39031|JR-39122|JR-39084|JR-39085|JR-37443|JR-37446|JR-39389|JR-39632|JR-37427|JR-39690|JR-39692|JR-39705|JR-39815|JR-39853|JR-39698|JR-39862|JR-39696
